iata	size	name	country_code	city	lat	lon	pop	heuristic
FKL	medium_airport	Venango Regional Airport	US	Franklin	41.3778991699	-79.8603973389	6545	0
FKS	medium_airport	Fukushima Airport	JP	Sukagawa	37.2274017334	140.4309997559	68790	0
FLA	medium_airport	Gustavo Artunduaga Paredes Airport	CO	Florencia	1.58919	-75.5644	130337	2
FLG	medium_airport	Flagstaff Pulliam Airport	US	Flagstaff	35.13850021	-111.6709976	65870	0
FLL	large_airport	Fort Lauderdale Hollywood International Airport	US	Fort Lauderdale	26.072599411	-80.1527023315	165521	0
FLN	large_airport	Hercílio Luz International Airport	BR	Florianópolis	-27.6702785492	-48.5525016785	412724	0
FLO	medium_airport	Florence Regional Airport	US	Florence	34.1853981018	-79.7238998413	37056	0
FLR	medium_airport	Firenze / Peretola Airport	IT	Firenze	43.8100013733	11.2051000595	349296	0
FMA	medium_airport	Formosa Airport	AR	Formosa	-26.2127	-58.2281	221383	0
FMM	medium_airport	Memmingen Allgau Airport	DE	Memmingen	47.9888000488	10.2395000458	41135	0
FMN	medium_airport	Four Corners Regional Airport	US	Farmington	36.7411994934	-108.230003357	45877	0
FMO	large_airport	Münster Osnabrück Airport	DE	Münster	52.134601593	7.6848301888	270184	2
FMY	medium_airport	Page Field	US	Fort Myers	26.58659935	-81.8632965088	62298	0
FNB	medium_airport	Neubrandenburg Airport	DE	Neubrandenburg	53.6021995544	13.3059997559	68082	0
FNC	medium_airport	Madeira Airport	PT	Funchal	32.6978988647	-16.7744998932	100847	0
FNI	medium_airport	Nîmes-Arles-Camargue Airport	FR	Nîmes/Garons	43.7574005127	4.4163498878	4019	3
FNJ	medium_airport	Sunan International Airport	KP	Pyongyang	39.2240982056	125.6699981689	3222000	0
FNT	medium_airport	Bishop International Airport	US	Flint	42.9654006958	-83.743598938	102434	0
FOC	large_airport	Fuzhou Changle International Airport	CN	Fuzhou	25.9351005554	119.6630020142	1179720	0
FOD	medium_airport	Fort Dodge Regional Airport	US	Fort Dodge	42.55149841	-94.19259644	25206	0
FOE	medium_airport	Forbes Field	US	Topeka	38.9509010315	-95.6635971069	127473	0
FOG	medium_airport	Foggia / Gino Lisa Airport	IT	Foggia	41.4328994751	15.5349998474	137032	0
FOM	medium_airport	Foumban Nkounja Airport	CM	Foumban	5.6369199753	10.7508001328	92673	0
FOR	medium_airport	Pinto Martins International Airport	BR	Fortaleza	-3.7762799263	-38.5326004028	2400000	0
FPO	medium_airport	Grand Bahama International Airport	BS	Freeport	26.5587005615	-78.695602417	26910	0
FPR	medium_airport	St Lucie County International Airport	US	Fort Pierce	27.49510002	-80.36830139	41590	0
FRA	large_airport	Frankfurt am Main International Airport	DE	Frankfurt-am-Main	50.0264015198	8.543129921	650000	0
FRB	medium_airport	Forbes Airport	AU	Forbes	-33.3636016846	147.934997559	4838	0
FRL	medium_airport	Forlì Airport	IT	Forlì	44.1948013306	12.0700998306	93638	0
FRO	medium_airport	Florø Airport	NO	Florø	61.5835990906	5.024720192	8230	0
FRS	medium_airport	Mundo Maya International Airport	GT	San Benito	16.9137992859	-89.8664016724	30764	0
FRU	large_airport	Manas International Airport	KG	Bishkek	43.0612983704	74.4776000977	900000	0
FRW	medium_airport	Francistown Airport	BW	Francistown	-21.1595993042	27.4745006561	89979	0
FRZ	medium_airport	Fritzlar Airport	DE	Fritzlar	51.1146	9.286	14814	0
FSD	medium_airport	Joe Foss Field Airport	US	Sioux Falls	43.5820007324	-96.741897583	153888	0
FSM	large_airport	Fort Smith Regional Airport	US	Fort Smith	35.3366012573	-94.367401123	86209	0
FSP	medium_airport	St Pierre Airport	PM	Saint-Pierre	46.7629013062	-56.1730995178	6200	0
FSS	medium_airport	RAF Kinloss	GB	Kinloss	57.6493988037	-3.5606400967	2011	0
FSZ	large_airport	Mt. Fuji Shizuoka Airport	JP	Makinohara/Shimada	34.7960434679	138.18775177	75781	3
FTE	medium_airport	El Calafate Airport	AR	El Calafate	-50.2803001404	-72.0531005859	8000	0
FTW	large_airport	Fort Worth Meacham International Airport	US	Fort Worth	32.8198013306	-97.3623962402	741206	0
FTX	medium_airport	Owando Airport	CG	Owando	-0.5313500166	15.9500999451	23952	0
FUG	medium_airport	Fuyang Xiguan Airport	CN	Fuyang	32.882157	115.734364	170023	2
FUK	large_airport	Fukuoka Airport	JP	Fukuoka	33.585899353	130.4510040283	1392289	0
FUN	medium_airport	Funafuti International Airport	TV	Funafuti	-8.525	179.195999	4492	0
FUO	medium_airport	Foshan Shadi Airport	CN	Foshan	23.0832996368	113.069999695	627348	0
FWA	large_airport	Fort Wayne International Airport	US	Fort Wayne	40.97850037	-85.19509888	253691	0
FYV	medium_airport	Drake Field	US	Fayetteville	36.0051002502	-94.1700973511	73580	0
FZO	medium_airport	Bristol Filton Airport	GB	Bristol	51.5194015503	-2.5908300877	430713	0
GAE	medium_airport	Gabès Matmata International Airport	TN	Gabès	33.8768997192	10.1033000946	110075	0
GAF	medium_airport	Gafsa Ksar International Airport	TN	Gafsa	34.422000885	8.8225002289	81232	0
GAJ	medium_airport	Yamagata Airport	JP	Yamagata	38.4118995667	140.371002197	254538	0
GAL	medium_airport	Edward G. Pitka Sr Airport	US	Galena	64.73619843	-156.9369965	3429	2
GAO	medium_airport	Mariana Grajales Airport	CU	Guantánamo	20.0853004456	-75.1583023071	272801	0
GAU	medium_airport	Lokpriya Gopinath Bordoloi International Airport	IN	Guwahati	26.1061000824	91.585899353	899094	0
GBB	medium_airport	Gabala International Airport	AZ	Gabala	40.8266666667	47.7125	11867	0
GBE	medium_airport	Sir Seretse Khama International Airport	BW	Gaborone	-24.5552005768	25.9181995392	208411	0
GBT	medium_airport	Gorgan Airport	IR	Gorgan	36.9094009399	54.4012985229	244937	0
GCC	medium_airport	Gillette Campbell County Airport	US	Gillette	44.3488998413	-105.539001465	29087	0
GCH	medium_airport	Gachsaran Airport	IR	Gachsaran	30.337600708	50.827999115	94638	0
GCI	medium_airport	Guernsey Airport	GG	Saint Peter Port	49.4350013733	-2.6019699574	16488	0
GCJ	medium_airport	Grand Central Airport	ZA	Midrand	-25.9862995148	28.1401004791	173009	0
GCK	medium_airport	Garden City Regional Airport	US	Garden City	37.9275016785	-100.723999023	26658	0
GCM	large_airport	Owen Roberts International Airport	KY	Georgetown	19.2928009033	-81.3576965332	29370	0
GCN	medium_airport	Grand Canyon National Park Airport	US	Grand Canyon	35.9524002075	-112.1470031738	1460	0
GDL	large_airport	Don Miguel Hidalgo Y Costilla International Airport	MX	Guadalajara	20.5217990875	-103.3109970093	1640589	0
GDN	large_airport	Gdańsk Lech Wałęsa Airport	PL	Gdańsk	54.3776016235	18.4661998749	461865	0
GDQ	medium_airport	Gonder Airport	ET	Gondar	12.519900322	37.4339981079	153914	0
GDT	medium_airport	JAGS McCartney International Airport	TC	Cockburn Town	21.4444999695	-71.1423034668	3720	0
GDV	medium_airport	Dawson Community Airport	US	Glendive	47.13869858	-104.8069992	4935	0
GDX	medium_airport	Sokol Airport	RU	Magadan	59.9109992981	150.7200012207	95282	0
GDZ	medium_airport	Gelendzhik Airport	RU	Gelendzhik	44.5820926295	38.0124807358	50715	0
GEA	medium_airport	Nouméa Magenta Airport	NC	Nouméa	-22.2583007813	166.4730072021	93060	0
GEC	medium_airport	Geçitkale Air Base	CY	Geçitkale	35.2359466553	33.724357605	3187	2
GEG	large_airport	Spokane International Airport	US	Spokane	47.6198997498	-117.533996582	208916	0
GEL	medium_airport	Santo Ângelo Airport	BR	Santo Ângelo	-28.2817001343	-54.1691017151	64606	0
GEN	large_airport	Geneva Cointrin International Airport	CH	Geneva	46.2380981445	6.1089501381	183981	0
GEO	medium_airport	Cheddi Jagan International Airport	GY	Georgetown	6.4985499382	-58.2541007996	235017	0
GER	medium_airport	Rafael Cabrera Airport	CU	Nueva Gerona	21.8346996307	-82.7837982178	20264	0
GES	medium_airport	Tambler Airport	PH	General Santos	6.0580000877	125.096000671	679588	0
GEV	medium_airport	Gällivare Airport	SE	Gällivare	67.1324005127	20.8145999908	8480	0
GFF	medium_airport	Griffith Airport	AU	Griffith	-34.2508010864	146.067001343	15455	0
GFK	medium_airport	Grand Forks International Airport	US	Grand Forks	47.9492988586	-97.1761016846	52838	0
GFL	medium_airport	Floyd Bennett Memorial Airport	US	Glens Falls	43.3412017822	-73.6102981567	14700	0
GFR	medium_airport	Granville Airport	FR	Granville	48.8830986023	-1.5641700029	14289	0
GGG	medium_airport	East Texas Regional Airport	US	Longview	32.3839988708	-94.7115020752	80455	0
GGT	medium_airport	Exuma International Airport	BS	George Town	23.5625991821	-75.8779983521	7314	0
GGW	medium_airport	Wokal Field Glasgow International Airport	US	Glasgow	48.2125015259	-106.6149978638	3250	0
GHA	medium_airport	Noumérat - Moufdi Zakaria Airport	DZ	Ghardaïa	32.3841018677	3.7941100597	93423	0
GHT	medium_airport	Ghat Airport	LY	Ghat	25.1455993652	10.1426000595	24347	0
GHU	medium_airport	Gualeguaychu Airport	AR	Gualeguaychu	-33.0103	-58.6131	78676	0
GIB	medium_airport	Gibraltar Airport	GI	Gibraltar	36.1511993408	-5.3496599197	26544	0
GIG	large_airport	Galeão - Antônio Carlos Jobim International Airport	BR	Rio De Janeiro	-22.8099994659	-43.2505569458	6023699	0
GIL	medium_airport	Gilgit Airport	PK	Gilgit	35.918800354	74.3336029053	10414	0
GIR	medium_airport	Santiago Vila Airport	CO	Girardot	4.27624	-74.7967	130289	0
GIS	medium_airport	Gisborne Airport	NZ	Gisborne	-38.6632995605	177.9779968262	34274	0
GIZ	medium_airport	Jizan Regional Airport	SA	Jizan	16.9011001587	42.5858001709	105198	0
GJA	medium_airport	La Laguna Airport	HN	Guanaja	16.445400238	-85.9066009521	1942	0
GJL	medium_airport	Jijel Ferhat Abbas Airport	DZ	Jijel	36.7951011658	5.8736100197	148000	0
GJM	medium_airport	Guajará-Mirim Airport	BR	Guajará-Mirim	-10.7863998413	-65.2847976685	34119	0
GJT	medium_airport	Grand Junction Regional Airport	US	Grand Junction	39.1223983765	-108.527000427	58566	0
GLA	large_airport	Glasgow International Airport	GB	Glasgow	55.8718986511	-4.4330601692	610268	0
GLD	medium_airport	Renner Field-Goodland Municipal Airport	US	Goodland	39.37060165	-101.6989975	4489	0
GLF	medium_airport	Golfito Airport	CR	Golfito	8.654009819	-83.1821975708	6777	0
GLH	medium_airport	Mid Delta Regional Airport	US	Greenville	33.4828987122	-90.9856033325	34400	0
GLS	medium_airport	Scholes International At Galveston Airport	US	Galveston	29.2653007507	-94.8603973389	47743	0
GLT	medium_airport	Gladstone Airport	AU	Gladstone	-23.8696994781	151.223007202	30489	0
GLZ	medium_airport	Gilze Rijen Air Base	NL	Breda	51.567401886	4.9318299294	167673	0
GMA	medium_airport	Gemena Airport	CD	Gemena	3.2353699207	19.7712993622	117639	0
GMB	medium_airport	Gambella Airport	ET	Gambela	8.1287603378	34.5630989075	42366	0
GME	medium_airport	Gomel Airport	BY	Gomel	52.5270004272	31.0167007446	480951	0
GMO	medium_airport	Gombe Lawanti International Airport	NG	Gombe	10.2983333333	10.8963888889	250258	0
GMP	large_airport	Gimpo International Airport	KR	Seoul	37.5583000183	126.791000366	10349312	0
GMU	medium_airport	Greenville Downtown Airport	US	Greenville	34.8479003906	-82.3499984741	58409	0
GNA	medium_airport	Hrodna Airport	BY	Hrodna	53.6020011902	24.0538005829	317365	0
GND	medium_airport	Point Salines International Airport	GD	Saint George's	12.0041999817	-61.7862014771	7500	0
GNV	medium_airport	Gainesville Regional Airport	US	Gainesville	29.6900997162	-82.2717971802	124354	0
GNY	medium_airport	Şanlıurfa GAP Airport	TR	Şanlıurfa	37.4456634521	38.8955917358	449549	0
GOA	large_airport	Genova / Sestri Cristoforo Colombo Airport	IT	Genova	44.4132995605	8.8374996185	580223	0
GOH	medium_airport	Godthaab / Nuuk Airport	GL	Nuuk	64.19090271	-51.6781005859	14798	0
GOI	large_airport	Dabolim Airport	IN	Vasco da Gama	15.3808002472	73.8313980103	100485	0
GOJ	medium_airport	Nizhny Novgorod International Airport	RU	Nizhny Novgorod	56.2300987244	43.7840003967	1284164	0
GOM	medium_airport	Goma International Airport	CD	Goma	-1.6708099842	29.2385005951	144124	0
GOP	medium_airport	Gorakhpur Airport	IN	Gorakhpur	26.7397003174	83.4496994019	1324570	2
GOT	large_airport	Gothenburg-Landvetter Airport	SE	Gothenburg	57.6627998352	12.279800415	504084	0
GOU	medium_airport	Garoua International Airport	CM	Garoua	9.3358898163	13.3701000214	436899	0
GOV	medium_airport	Gove Airport	AU	Nhulunbuy	-12.2693996429	136.817993164	3202	0
GPA	medium_airport	Araxos Airport	GR	Patras	38.1511001587	21.4256000519	163360	0
GPI	medium_airport	Juan Casiano Airport	CO	Guapi	2.57013	-77.8986	13853	0
GPO	medium_airport	General Pico Airport	AR	General Pico	-35.6962013245	-63.7583007812	57029	0
GPT	large_airport	Gulfport Biloxi International Airport	US	Gulfport	30.4073009491	-89.070098877	67793	0
GRB	large_airport	Austin Straubel International Airport	US	Green Bay	44.4850997925	-88.1296005249	104057	0
GRF	medium_airport	Gray Army Air Field	US	Fort Lewis/Tacoma	47.07920074	-122.5810013	198397	3
GRI	medium_airport	Central Nebraska Regional Airport	US	Grand Island	40.9674987793	-98.3096008301	48520	0
GRJ	large_airport	George Airport	ZA	George	-34.0055999756	22.378900528	174582	0
GRK	medium_airport	Robert Gray  Army Air Field Airport	US	Fort Hood/Killeen	31.067199707	-97.8289031982	127921	3
GRO	medium_airport	Girona Airport	ES	Girona	41.9010009766	2.7605500221	96188	0
GRQ	medium_airport	Eelde Airport	NL	Groningen	53.1197013855	6.5794401169	181194	0
GRR	medium_airport	Gerald R. Ford International Airport	US	Grand Rapids	42.88079834	-85.52279663	188040	0
GRU	large_airport	Guarulhos - Governador André Franco Montoro International Airport	BR	São Paulo	-23.4355564117	-46.4730567932	10021295	0
GRV	large_airport	Grozny North Airport	RU	Grozny	43.3883018494	45.698600769	226100	2
GRX	medium_airport	Federico Garcia Lorca Airport	ES	Granada	37.1887016296	-3.7773599625	234325	0
GRZ	medium_airport	Graz Airport	AT	Graz	46.9911003113	15.4395999908	222326	0
GSE	medium_airport	Gothenburg City Airport	SE	Gothenburg	57.7747001648	11.8704004288	504084	0
GSJ	medium_airport	San José Airport	GT	Puerto San José	13.9362001419	-90.8358001709	18655	0
GSO	large_airport	Piedmont Triad International Airport	US	Greensboro	36.0978012085	-79.9373016357	269666	0
GSP	large_airport	Greenville Spartanburg International Airport	US	Greenville	34.8956985474	-82.2189025879	58409	0
GTF	medium_airport	Great Falls International Airport	US	Great Falls	47.48199844	-111.3710022	58505	0
GTR	medium_airport	Golden Triangle Regional Airport	US	Columbus/W Point/Starkville	33.4502983093	-88.5914001465	23888	3
GUA	medium_airport	La Aurora Airport	GT	Guatemala City	14.5832996368	-90.5274963379	994938	0
GUJ	medium_airport	Guaratinguetá Airport	BR	Guaratinguetá	-22.7915992737	-45.2047996521	105880	0
GUM	large_airport	Antonio B. Won Pat International Airport	GU	Hagåtña	13.4834003448	144.796005249	1051	0
GUP	medium_airport	Gallup Municipal Airport	US	Gallup	35.511100769	-108.789001465	21678	0
GUQ	medium_airport	Guanare Airport	VE	Guanare	9.0269441605	-69.7551498413	112286	0
GUT	medium_airport	Gütersloh Airport	DE	Gütersloh	51.9227981567	8.3063297272	96180	0
GUW	medium_airport	Atyrau Airport	KZ	Atyrau	47.1218986511	51.8213996887	180000	0
GVN	medium_airport	Maygatka Airport.	RU	Sovetskaya Gavan	48.9269981384	140.033996582	29740	0
GWD	medium_airport	Gwadar International Airport	PK	Gwadar	25.2332992554	62.329498291	51901	0
GWE	medium_airport	Thornhill Air Base	ZW	Gweru	-19.4363994598	29.8619003296	146073	0
GWL	medium_airport	Gwalior Airport	IN	Gwalior	26.2933006287	78.2277984619	882458	0
GWT	medium_airport	Westerland Sylt Airport	DE	Westerland	54.9132003784	8.340470314	8967	0
GWY	medium_airport	Galway Airport	IE	Galway	53.300201416	-8.9415903091	70686	0
GXQ	medium_airport	Teniente Vidal Airport	CL	Coyhaique	-45.5942001343	-72.1061019897	45787	0
GYD	large_airport	Heydar Aliyev International Airport	AZ	Baku	40.4674987793	50.0466995239	1116513	0
GYE	medium_airport	Simon Bolivar International Airport	EC	Guayaquil	-2.15741992	-79.8835983276	1952029	0
GYM	medium_airport	General José María Yáñez International Airport	MX	Guaymas	27.9689998627	-110.9250030518	103449	0
GYN	medium_airport	Santa Genoveva Airport	BR	Goiânia	-16.6319999695	-49.2206993103	1171195	0
GYS	medium_airport	Guangyuan Airport	CN	Guangyuan	32.3911018372	105.702003479	213365	0
GYY	medium_airport	Gary Chicago International Airport	US	Gary	41.6162986755	-87.4128036499	80294	0
GZP	medium_airport	Gazipaşa Airport	TR	Gazipaşa	36.2992172241	32.3005981445	18371	0
GZT	large_airport	Gaziantep International Airport	TR	Gaziantep	36.9472007751	37.4786987305	1065975	0
HAD	medium_airport	Halmstad Airport	SE	Halmstad	56.6911010742	12.8201999664	55657	0
HAH	medium_airport	Prince Said Ibrahim International Airport	KM	Moroni	-11.5336999893	43.271900177	42872	0
HAJ	large_airport	Hannover Airport	DE	Hannover	52.461101532	9.6850795746	515140	0
HAK	large_airport	Haikou Meilan International Airport	CN	Haikou	19.9349002838	110.4589996338	615835	2
HAM	large_airport	Hamburg Airport	DE	Hamburg	53.6304016113	9.9882297516	1739117	0
HAN	large_airport	Noi Bai International Airport	VN	Hanoi	21.221200943	105.8069992065	1431270	0
HAV	large_airport	José Martí International Airport	CU	Havana	22.989200592	-82.4091033936	2163824	0
HAW	medium_airport	Haverfordwest Airport	GB	Haverfordwest	51.8330993652	-4.9611101151	13469	0
HBA	medium_airport	Hobart International Airport	AU	Hobart	-42.836101532	147.509994507	216656	0
HBE	medium_airport	Borg El Arab International Airport	EG	Alexandria	30.9176998138	29.6963996887	3811516	0
HBX	medium_airport	Hubli Airport	IN	Hubli	15.361700058	75.0848999023	840214	0
HDF	medium_airport	Heringsdorf Airport	DE	Heringsdorf	53.8787002563	14.152299881	1103	0
HDG	medium_airport	Handan Airport	CN	Handan	36.5258333333	114.425555556	1358318	0
HDH	medium_airport	Dillingham Airfield	US	Mokuleia	21.5795001984	-158.197006226	1811	0
HDM	medium_airport	Hamadan Airport	IR	Hamadan	34.8692016602	48.5525016785	528256	0
HDY	medium_airport	Hat Yai International Airport	TH	Hat Yai	6.9332098961	100.392997742	191696	0
HEK	medium_airport	Heihe Airport	CN	Heihe	50.1716209371	127.308883667	109427	0
HEL	large_airport	Helsinki Vantaa Airport	FI	Helsinki	60.317199707	24.963300705	558457	0
HER	large_airport	Heraklion International Nikos Kazantzakis Airport	GR	Heraklion	35.3396987915	25.1802997589	137154	0
HET	medium_airport	Baita International Airport	CN	Hohhot	40.851398468	111.823997498	774477	0
HFA	medium_airport	Haifa International Airport	IL	Haifa	32.8093986511	35.0430984497	267300	0
HFE	medium_airport	Hefei Luogang International Airport	CN	Hefei	31.7800006866	117.297996521	1388904	0
HFT	medium_airport	Hammerfest Airport	NO	Hammerfest	70.6797027588	23.6686000824	6788	0
HGA	medium_airport	Egal International Airport	SO	Hargeisa	9.5181703568	44.0887985229	477876	0
HGH	large_airport	Hangzhou Xiaoshan International Airport	CN	Hangzhou	30.2294998169	120.4339981079	1878129	0
HGO	medium_airport	Korhogo Airport	CI	Korhogo	9.3871803284	-5.5566601753	167359	0
HGR	medium_airport	Hagerstown Regional Richard A Henson Field	US	Hagerstown	39.707901	-77.72949982	39662	0
HGU	medium_airport	Mount Hagen Kagamuga Airport	PG	Mount Hagen	-5.826789856	144.296005249	33623	0
HHI	medium_airport	Wheeler Army Airfield	US	Wahiawa	21.48349953	-158.0399933	17821	0
